,Total Long Distance Charges,Total Revenue,Contract_Two Year,Payment Method_Credit Card,Internet Service,Contract_Month-to-Month,Internet Type_None,Total Charges,Internet Type_Fiber Optic,Contract_One Year,Tenure in Months,Monthly Charge,Number of Dependents,Offer_Offer E,Number of Referrals,Churn Label,Latitude,Longitude
246,2047.76,4726.86,0,0,1,1,0,2549.1,0,0,44,54.9,3,0,4,0,37.7795,-122.419233
247,148.4,826.3,1,1,0,0,1,677.9,0,0,35,19.25,0,0,0,0,37.7795,-122.419233
248,54.6,773.25,0,0,1,1,0,688.65,1,0,10,72.85,0,0,0,1,37.791998,-122.408653
249,48.96,447.06,0,0,1,1,0,368.1,1,0,4,90.05,0,1,0,1,37.791998,-122.408653
250,0.0,3474.55,1,0,1,0,0,3364.55,0,0,66,50.55,4,0,9,0,37.791998,-122.408653
251,106.77000000000001,175.12,0,1,0,1,1,68.35,0,0,3,19.65,0,0,0,0,37.791998,-122.408653
252,36.92,110.47,0,0,1,1,0,73.55,1,0,1,73.55,0,0,0,1,37.758085,-122.434801
253,2113.2,7856.099999999999,0,0,1,1,0,5742.9,1,0,60,95.75,0,0,1,1,37.758085,-122.434801
254,215.76,1676.31,0,0,1,1,0,1400.55,0,0,24,55.65,0,0,0,1,37.758085,-122.434801
255,1980.48,5753.13,0,0,1,0,0,3772.65,1,1,48,75.15,0,0,0,0,37.758085,-122.434801
256,125.69999999999999,330.75,0,0,1,1,0,205.05,1,0,3,79.4,0,0,0,1,37.820894,-122.369725
257,1486.45,4397.75,0,0,1,1,0,2911.3,1,0,31,98.9,0,0,1,1,37.820894,-122.369725
258,427.68,1219.43,0,0,1,1,0,791.75,1,0,11,73.5,0,0,0,1,37.820894,-122.369725
259,214.62,478.27,1,1,0,0,1,263.65,0,0,14,19.7,1,0,8,0,37.820894,-122.369725
260,26.72,386.82000000000005,0,0,1,1,0,360.1,0,0,4,84.6,0,0,0,1,37.386978,-122.177746
261,0.0,2997.45,0,0,1,1,0,2997.45,0,0,59,50.25,0,0,4,0,37.386978,-122.177746
262,71.3,417.7,0,0,1,1,0,346.4,0,0,5,70.05,0,0,0,1,37.386978,-122.177746
263,1553.63,2366.9300000000003,1,1,0,0,1,813.3,0,0,37,19.8,0,0,0,0,37.386978,-122.177746
264,729.05,4244.85,0,0,1,1,0,3395.8,1,0,35,99.05,0,0,0,1,38.140719,-121.838298
265,1.15,71.25,0,0,1,1,0,70.1,1,0,1,70.1,0,0,0,0,38.140719,-121.838298
266,700.72,1734.6200000000001,0,1,1,1,0,1033.9,0,0,19,56.1,0,0,0,0,38.140719,-121.838298
267,587.3000000000001,7425.900000000001,0,0,1,0,0,6838.6,1,1,70,98.9,0,0,0,0,38.140719,-121.838298
268,53.24,138.39000000000001,0,1,1,1,0,85.15,0,0,2,44.95,0,1,0,1,37.83323,-121.601461
269,229.04,1330.8899999999999,0,0,1,1,0,1101.85,1,0,14,78.95,0,0,0,1,37.83323,-121.601461
270,822.73,3289.83,0,0,1,1,0,2467.1,1,0,29,84.45,0,0,0,1,37.83323,-121.601461
271,2519.68,9786.63,0,0,1,0,0,7266.95,1,1,64,111.45,3,0,3,0,37.83323,-121.601461
272,92.56,924.9100000000001,0,1,1,1,0,832.35,1,0,8,100.3,0,0,0,1,37.516791,-121.899117
273,5.36,24.96,0,1,0,1,1,19.6,0,0,1,19.6,0,1,0,1,37.516791,-121.899117
274,205.02,1659.17,0,1,1,1,0,1454.15,1,0,17,90.2,0,0,1,1,37.516791,-121.899117
275,1320.57,3399.5199999999995,0,1,1,0,0,2078.95,0,1,27,78.2,0,0,0,0,37.516791,-121.899117
276,0.0,1359.7,0,0,1,1,0,1359.7,0,0,44,30.35,0,0,2,1,37.571748,-121.659562
277,295.12,5913.42,0,0,1,1,0,5618.3,1,0,62,89.1,0,0,4,0,37.571748,-121.659562
278,2080.4,7002.799999999999,0,0,1,1,0,4922.4,1,0,56,86.4,0,0,0,0,37.571748,-121.659562
279,259.14,368.64,0,1,0,1,1,109.5,0,0,6,20.95,0,0,0,0,37.571748,-121.659562
280,440.82,6824.17,0,0,1,0,0,6383.35,1,1,62,103.75,0,0,1,1,38.489789,-122.27011
281,241.27999999999997,2622.83,0,0,1,1,0,2381.55,1,0,26,93.85,0,0,1,1,38.489789,-122.27011
282,816.48,6214.280000000001,1,1,1,0,0,5377.8,1,0,63,84.65,0,0,8,0,38.489789,-122.27011
283,2329.08,7630.18,0,0,1,0,0,5301.1,1,1,52,101.25,1,0,1,0,38.489789,-122.27011
284,1095.27,3751.77,0,0,1,1,0,2656.5,0,0,33,80.6,0,0,1,1,37.633361,-121.862395
285,0.0,1547.35,1,1,1,0,0,1547.35,0,0,36,40.65,3,0,5,0,37.633361,-121.862395
286,1417.5,2496.95,1,1,0,0,1,1079.45,0,0,54,20.1,0,0,0,0,37.633361,-121.862395
287,0.0,1267.2,0,0,1,1,0,1267.2,0,0,36,34.85,0,0,0,0,37.633361,-121.862395
288,198.0,622.45,0,0,1,1,0,424.45,1,0,4,94.3,0,1,0,1,37.766556,-121.976784
289,435.84,2020.6399999999999,1,1,0,0,1,1584.8,0,0,64,25.0,0,0,5,0,37.766556,-121.976784
290,2080.98,3425.48,1,1,0,0,1,1344.5,0,0,66,19.75,2,0,7,0,37.766556,-121.976784
291,38.05,88.75,0,1,1,1,0,50.7,0,0,1,50.7,0,1,0,0,37.766556,-121.976784
292,286.2,2180.15,0,0,1,1,0,1893.95,1,0,27,75.5,0,0,1,1,37.685052,-121.912061
293,89.64000000000001,1512.2900000000002,0,0,1,1,0,1422.65,1,0,18,78.55,0,0,1,1,37.685052,-121.912061
294,2767.1,8204.85,1,1,1,0,0,5437.75,0,0,70,75.35,3,0,9,0,37.685052,-121.912061
295,1448.84,1970.6399999999999,1,1,0,0,1,521.8,0,0,29,19.55,0,0,6,0,37.685052,-121.912061
296,323.6,1143.0,0,0,1,1,0,819.4,1,0,8,100.6,0,1,0,1,37.871416,-122.246597
297,384.94000000000005,1875.89,0,0,1,1,0,1490.95,1,0,19,78.25,0,0,0,1,37.871416,-122.246597
298,737.1,1362.15,0,0,0,0,1,625.05,0,1,30,19.7,0,0,0,0,37.871416,-122.246597
299,83.1,387.70000000000005,0,1,0,0,1,304.6,0,1,15,19.8,0,0,0,0,37.871416,-122.246597
300,77.31,351.06,0,0,1,1,0,273.75,1,0,3,88.3,0,1,1,1,37.897753,-122.279391
301,0.0,1922.7,1,1,1,0,0,1842.7,0,0,46,40.4,0,0,6,0,37.897753,-122.279391
302,695.0200000000001,3624.77,0,1,1,1,0,2929.75,1,0,31,90.55,0,0,4,0,37.897753,-122.279391
303,377.90999999999997,4746.86,0,0,1,0,0,4368.95,0,1,57,74.6,0,0,2,0,37.897753,-122.279391
304,343.44,1073.39,0,0,1,1,0,729.95,1,0,8,92.1,0,1,0,1,37.872902,-122.303708
305,1016.64,8718.529999999999,1,0,1,0,0,7746.7,1,0,72,110.1,0,0,0,0,37.872902,-122.303708
306,3075.33,10461.380000000001,0,0,1,0,0,7386.05,1,1,69,105.2,0,0,0,0,37.872902,-122.303708
307,596.4000000000001,858.45,1,0,0,0,1,262.05,0,0,12,21.05,1,0,3,0,37.872902,-122.303708
308,158.34,1424.4399999999998,0,1,1,1,0,1266.1,1,0,14,90.45,0,0,0,1,37.946617,-122.563571
309,693.6600000000001,1742.71,0,0,1,1,0,1049.05,0,0,22,49.8,0,0,0,0,37.946617,-122.563571
310,1380.4,6800.6,1,0,1,0,0,5330.2,0,0,68,80.65,0,0,0,0,37.946617,-122.563571
311,878.54,2132.19,1,0,0,0,1,1253.65,0,0,62,19.85,0,0,0,0,37.946617,-122.563571
312,0.0,526.95,0,0,1,1,0,526.95,0,0,12,43.65,0,0,0,1,38.010092,-122.689442
313,13.4,57.4,0,0,1,1,0,44.0,0,0,1,44.0,0,1,0,0,38.010092,-122.689442
314,2783.03,3975.33,1,0,0,0,1,1192.3,0,0,59,20.2,0,0,0,0,38.010092,-122.689442
315,0.0,678.75,0,0,1,1,0,678.75,0,0,23,30.35,1,0,2,0,38.010092,-122.689442
316,524.81,1465.1599999999999,0,0,1,1,0,940.35,1,0,13,74.3,0,0,0,1,36.936228,-121.785559
317,1660.8,8550.6,0,1,1,0,0,6889.8,1,1,64,104.65,0,0,0,0,36.936228,-121.785559
318,517.8000000000001,3454.05,0,0,1,1,0,2936.25,1,0,30,100.4,0,0,0,0,36.936228,-121.785559
319,174.0,283.6,0,1,0,1,1,109.6,0,0,5,19.95,0,0,0,0,36.936228,-121.785559
320,43.56,1091.26,0,0,1,1,0,1047.7,1,0,11,89.7,0,0,0,1,37.03889,-121.528955
321,937.95,1665.75,0,0,0,0,1,727.8,0,1,37,19.6,0,0,1,0,37.03889,-121.528955
322,1289.14,4543.49,1,0,1,0,0,3254.35,0,0,43,75.2,1,0,10,0,37.03889,-121.528955
323,936.76,2208.56,0,1,1,1,0,1271.8,0,0,22,57.95,3,0,9,0,37.03889,-121.528955
324,479.06,2101.51,0,1,1,1,0,1622.45,0,0,17,100.45,0,0,1,1,37.222842,-121.988727
325,26.53,70.93,0,1,1,1,0,44.4,0,0,1,44.4,0,1,0,1,37.222842,-121.988727
326,32.78,51.980000000000004,0,1,0,1,1,19.2,0,0,1,19.2,3,0,10,0,37.222842,-121.988727
327,313.56,1206.56,0,0,1,1,0,893.0,1,0,12,76.6,1,0,0,0,37.222842,-121.988727
328,1296.75,5581.55,0,0,1,1,0,4284.8,1,0,39,105.65,0,0,1,1,37.316146,-121.936285
329,393.9,579.3,0,0,0,1,1,185.4,0,0,10,20.0,0,0,0,0,37.316146,-121.936285
330,585.1999999999999,6328.5,1,0,1,0,0,5743.3,0,0,70,79.7,1,0,3,0,37.316146,-121.936285
331,38.21,88.00999999999999,0,1,1,1,0,49.8,0,0,1,49.8,0,0,0,0,37.316146,-121.936285
332,189.75,1323.4,0,0,1,1,0,1133.65,1,0,11,104.05,0,0,5,1,37.28682,-121.723877
333,22.52,418.82,0,0,1,1,0,396.3,1,0,4,98.1,0,1,0,1,37.28682,-121.723877
334,13.01,68.41,0,0,1,1,0,55.4,0,0,1,55.4,0,1,0,1,37.28682,-121.723877
335,693.1199999999999,1990.9199999999998,0,0,1,1,0,1297.8,0,0,19,60.6,3,0,0,0,37.28682,-121.723877
336,9.870000000000001,233.92000000000002,0,0,1,1,0,224.05,1,0,3,80.4,0,1,1,1,38.358464,-120.579304
337,12.13,81.97999999999999,0,0,1,1,0,69.85,1,0,1,69.85,0,1,0,1,38.358464,-120.579304
338,620.49,1378.44,1,1,0,0,1,757.95,0,0,39,19.75,3,0,6,0,38.358464,-120.579304
339,2320.56,10175.46,1,1,1,0,0,7854.9,1,0,72,109.5,1,0,3,0,38.358464,-120.579304
340,727.02,1963.17,0,0,1,1,0,1236.15,0,0,21,60.05,0,0,0,1,38.085839,-120.37855
341,121.6,368.44,0,1,1,1,0,259.8,0,0,5,53.85,0,1,0,1,38.085839,-120.37855
342,1410.42,5427.87,1,0,1,0,0,4017.45,0,0,66,61.15,0,0,0,0,38.085839,-120.37855
343,1535.82,7611.719999999999,1,0,1,0,0,6075.9,0,0,66,91.7,0,0,1,0,38.085839,-120.37855
344,620.0,2149.2,0,0,1,1,0,1529.2,1,0,16,96.15,0,0,0,1,33.141265,-116.967221
345,413.7,1312.05,0,0,1,1,0,898.35,1,0,10,95.35,0,0,0,1,33.141265,-116.967221
346,1368.6899999999998,5969.389999999999,0,1,1,1,0,4600.7,1,0,43,108.15,0,0,0,1,33.141265,-116.967221
347,28.64,99.64,0,0,1,1,0,71.0,1,0,1,71.0,0,0,0,1,33.141265,-116.967221
348,1266.6499999999999,4548.91,0,0,1,1,0,3309.25,1,0,47,70.55,0,0,1,1,33.141265,-116.967221
349,8.35,84.1,0,0,1,1,0,75.75,1,0,1,75.75,0,0,0,1,33.141265,-116.967221
350,1448.01,4393.16,1,0,1,0,0,2845.15,1,0,31,90.7,0,0,0,0,33.141265,-116.967221
351,1508.63,7005.53,1,0,1,0,0,5496.9,1,0,59,89.75,0,0,0,0,33.141265,-116.967221
352,69.44,2639.44,1,0,1,0,0,2570.0,1,0,32,79.3,0,0,2,0,33.141265,-116.967221
353,379.62,1694.2199999999998,0,0,1,1,0,1294.6,1,0,18,74.7,0,0,0,0,33.141265,-116.967221
354,2581.0,8598.65,0,0,1,0,0,6017.65,1,1,58,103.25,0,0,0,1,33.141265,-116.967221
355,2019.9599999999998,8433.609999999999,0,0,1,0,0,6413.65,1,1,62,100.15,0,0,0,1,33.141265,-116.967221
356,115.14000000000001,353.54,0,0,1,1,0,228.4,1,0,3,76.95,0,0,0,1,33.141265,-116.967221
357,9.73,60.18000000000001,0,0,1,1,0,50.45,0,0,1,50.45,2,1,1,1,33.141265,-116.967221
358,191.36,1639.96,0,1,1,1,0,1448.6,1,0,16,89.05,0,0,0,1,33.141265,-116.967221
359,1342.73,5104.73,0,0,1,1,0,3762.0,1,0,37,99.5,0,0,1,1,33.141265,-116.967221
360,0.0,130.75,0,0,1,1,0,130.75,0,0,3,40.15,0,0,0,1,33.141265,-116.967221
361,28.28,195.58,0,0,1,1,0,167.3,1,0,2,85.85,0,1,0,1,33.141265,-116.967221
362,46.21,115.81,0,0,1,1,0,69.6,1,0,1,69.6,0,0,0,1,33.141265,-116.967221
363,2305.6800000000003,7443.780000000001,0,1,1,1,0,5138.1,1,0,52,102.7,0,0,0,0,33.141265,-116.967221
364,1447.68,4378.13,0,1,1,0,0,2830.45,1,1,29,100.55,0,0,0,0,33.141265,-116.967221
365,0.0,449.3,0,0,1,1,0,449.3,0,0,10,40.7,0,0,0,0,33.141265,-116.967221
366,198.4,3066.9300000000003,0,0,1,1,0,2766.4,1,0,32,87.65,0,0,0,0,33.141265,-116.967221
367,476.14,1248.99,0,1,1,0,0,772.85,0,1,14,59.1,0,0,0,0,33.141265,-116.967221
368,20.1,90.55000000000001,0,0,1,1,0,70.45,0,0,1,70.45,1,0,0,0,33.141265,-116.967221
369,2284.78,4100.9800000000005,1,0,0,0,1,1816.2,0,0,71,24.5,0,0,9,0,33.141265,-116.967221
370,2203.9300000000003,8587.83,0,0,1,0,0,6383.9,1,1,61,101.15,0,0,5,0,33.141265,-116.967221
371,769.08,1181.68,1,1,0,0,1,412.6,0,0,17,25.15,3,0,8,0,33.141265,-116.967221
372,2500.44,8403.59,0,0,1,0,0,5903.15,0,1,67,88.8,0,0,0,0,33.141265,-116.967221
373,741.54,1770.29,1,1,0,0,1,1028.75,0,0,51,19.95,1,0,10,0,33.141265,-116.967221
374,352.71,882.76,0,0,1,1,0,530.05,0,0,9,59.5,0,1,0,0,33.141265,-116.967221
375,2.29,23.24,0,0,0,1,1,20.95,0,0,1,20.95,0,1,0,0,33.141265,-116.967221
376,1628.64,6388.9400000000005,1,1,1,0,0,4760.3,0,0,72,66.75,3,0,8,0,33.141265,-116.967221
377,166.46,4582.21,1,1,1,0,0,4415.75,0,0,58,75.8,2,0,1,0,33.141265,-116.967221
378,31.97,1379.1200000000001,0,0,1,0,0,1347.15,0,1,23,60.0,0,0,5,0,33.141265,-116.967221
379,1421.9099999999999,6354.41,1,0,1,0,0,4932.5,0,0,61,80.9,0,0,1,0,33.141265,-116.967221
380,1083.92,6770.33,0,0,1,0,0,5733.4,1,1,68,83.65,2,0,1,0,33.141265,-116.967221
381,13.7,52.95,0,0,0,1,1,39.25,0,0,2,20.05,0,1,0,0,33.141265,-116.967221
382,281.98,4706.18,0,1,1,0,0,4424.2,1,1,46,95.25,0,0,0,1,33.840524,-118.148403
383,67.89999999999999,741.0,0,1,1,1,0,673.1,1,0,7,94.7,0,0,0,1,33.840524,-118.148403
384,284.1,844.7,0,0,1,1,0,560.6,1,0,6,98.25,0,0,0,1,33.840524,-118.148403
385,93.68,174.93,0,0,1,1,0,81.25,0,0,2,44.35,0,1,0,1,33.840524,-118.148403
386,671.08,3935.58,0,1,1,1,0,3264.5,1,0,38,84.25,0,0,0,1,33.840524,-118.148403
387,566.8199999999999,2254.77,0,0,1,1,0,1687.95,1,0,18,94.7,0,0,1,1,33.840524,-118.148403
388,859.5600000000001,4875.860000000001,1,0,1,0,0,4016.3,0,0,52,79.2,2,0,5,0,33.840524,-118.148403
389,1640.84,7768.4400000000005,0,0,1,1,0,6127.6,1,0,68,89.6,0,0,1,1,38.493888,-122.777141
390,0.0,25.7,0,0,1,1,0,25.7,0,0,1,25.7,0,0,0,1,38.493888,-122.777141
391,0.0,4684.3,1,0,1,0,0,4684.3,0,0,72,63.8,3,0,8,0,38.493888,-122.777141
392,952.0,4492.65,0,0,1,1,0,3540.65,1,0,34,105.35,0,0,0,0,38.493888,-122.777141
393,95.41000000000001,772.11,0,0,1,1,0,676.7,1,0,7,89.5,0,1,1,1,39.12334,-122.838198
394,122.37,301.42,0,0,1,1,0,169.05,0,0,3,49.15,0,1,0,1,39.12334,-122.838198
395,2398.08,8378.83,0,0,1,0,0,5980.75,1,1,64,92.85,3,0,8,0,39.12334,-122.838198
396,186.20000000000002,407.0,1,1,0,0,1,220.8,0,0,10,20.15,3,0,1,0,39.12334,-122.838198
397,678.75,2024.3,0,0,1,1,0,1345.55,0,0,15,85.6,0,0,1,1,40.166028,-123.584144
398,2158.83,7196.98,0,0,1,1,0,5038.15,1,0,51,99.0,0,0,0,0,40.166028,-123.584144
399,1446.5,5769.85,1,0,1,0,0,4323.35,0,0,55,77.8,0,0,0,0,40.166028,-123.584144
400,0.0,550.4,1,1,1,0,0,450.4,0,0,13,35.4,0,0,0,0,40.166028,-123.584144
401,306.88,1587.88,0,0,1,1,0,1281.0,1,0,16,86.6,0,0,0,1,40.825486,-124.049485
402,790.46,2885.46,0,0,1,1,0,2095.0,1,0,22,100.75,0,0,0,1,40.825486,-124.049485
403,0.0,2933.95,1,1,1,0,0,2933.95,0,0,65,45.25,2,0,0,0,40.825486,-124.049485
404,2153.8,6532.150000000001,1,0,1,0,0,4378.35,1,0,44,100.1,0,0,0,0,40.825486,-124.049485
405,29.68,98.93,0,0,1,1,0,69.25,0,0,1,69.25,0,1,0,1,40.665952,-124.240051
406,8.02,27.52,0,1,0,1,1,19.5,0,0,1,19.5,0,0,0,0,40.665952,-124.240051
407,277.68,556.98,0,1,0,1,1,279.3,0,0,13,19.3,0,0,0,0,40.665952,-124.240051
408,73.02,189.62,0,1,0,0,1,116.6,0,1,6,20.6,0,1,0,0,40.665952,-124.240051
409,0.0,25.2,0,0,1,1,0,25.2,0,0,1,25.2,0,0,0,1,40.485849,-124.163234
410,82.74,249.04000000000002,0,0,1,1,0,166.3,1,0,2,75.55,0,0,0,1,40.485849,-124.163234
411,2876.92,9462.27,1,0,1,0,0,6585.35,1,0,71,93.7,0,0,2,1,40.485849,-124.163234
412,1532.8500000000001,5375.45,1,1,1,0,0,3842.6,1,0,55,69.05,2,0,3,0,40.485849,-124.163234
413,247.39000000000001,1537.39,0,0,1,1,0,1290.0,1,0,13,95.05,0,0,0,1,38.544002,-121.685559
414,76.56,223.71,0,1,1,1,0,147.15,1,0,2,74.9,0,0,0,1,38.544002,-121.685559
415,1327.86,4894.5599999999995,1,1,1,0,0,3566.7,0,0,54,65.65,2,0,1,0,38.544002,-121.685559
416,1543.5,3116.55,1,1,0,0,1,1573.05,0,0,63,25.25,3,0,8,0,38.544002,-121.685559
417,20.06,99.26,0,0,1,1,0,79.2,1,0,1,79.2,0,0,0,1,38.672638,-121.147403
418,1692.9099999999999,6044.46,0,0,1,0,0,4211.55,1,1,43,100.0,0,0,0,1,38.672638,-121.147403
419,2430.0,8769.3,1,1,1,0,0,6339.3,0,0,72,89.7,1,0,10,0,38.672638,-121.147403
420,383.32,2866.9700000000003,0,0,1,0,0,2483.65,1,1,28,91.25,0,0,0,0,38.672638,-121.147403
421,97.92,3315.4700000000003,0,0,1,1,0,3217.55,1,0,34,94.25,0,0,1,1,38.674276,-121.961866
422,63.48,181.73,0,1,1,1,0,118.25,0,0,2,56.55,0,1,0,0,38.674276,-121.961866
423,6.35,56.25,0,0,1,1,0,49.9,0,0,1,49.9,1,1,0,0,38.674276,-121.961866
424,1202.24,2536.74,1,1,0,0,1,1334.5,0,0,52,25.6,1,0,0,0,38.674276,-121.961866
425,50.72,493.57000000000005,0,1,1,1,0,442.85,1,0,4,99.8,0,0,0,1,38.833554,-121.498102
426,3206.45,8957.33,0,0,1,0,0,5769.6,1,1,65,89.75,0,0,5,1,38.833554,-121.498102
427,2568.8,9268.85,1,0,1,0,0,6700.05,1,0,65,104.1,3,0,0,0,38.833554,-121.498102
428,177.12,672.0699999999999,0,0,1,1,0,494.95,1,0,6,78.95,0,1,0,0,38.833554,-121.498102
429,38.54,209.39,0,0,1,1,0,170.85,1,0,2,93.85,0,0,0,1,38.984756,-121.345074
430,0.0,828.2,1,1,1,0,0,828.2,0,0,24,34.25,0,0,3,0,38.984756,-121.345074
431,1849.9,7807.799999999999,1,1,1,0,0,5957.9,0,0,65,90.45,1,0,3,0,38.984756,-121.345074
432,1490.56,5869.360000000001,1,1,1,0,0,4378.8,0,0,64,68.3,0,0,9,0,38.984756,-121.345074
433,277.2,1009.7,0,1,1,1,0,732.5,1,0,9,84.4,0,0,0,1,39.043387,-121.409837
434,47.83,119.88,0,0,1,1,0,62.05,0,0,1,62.05,0,1,0,1,39.043387,-121.409837
435,0.0,44.65,0,0,1,1,0,44.65,0,0,1,44.65,0,1,0,1,39.043387,-121.409837
436,0.0,3038.55,1,0,1,0,0,3038.55,0,0,52,58.75,0,0,0,0,39.043387,-121.409837
437,211.64999999999998,561.3,0,1,1,1,0,349.65,1,0,5,75.55,0,0,0,1,38.591134,-121.161585
438,1846.23,6056.65,0,0,1,0,0,4213.35,1,1,41,102.6,0,0,1,1,38.591134,-121.161585
439,178.92,257.96999999999997,0,0,0,0,1,79.05,0,1,4,20.5,0,0,8,0,38.591134,-121.161585
440,1990.7999999999997,5380.049999999999,1,1,1,0,0,3389.25,0,0,56,59.5,0,0,9,0,38.591134,-121.161585
441,883.96,3066.91,0,0,1,1,0,2082.95,1,0,22,96.7,0,0,0,1,40.171312,-121.120605
442,10.19,81.28999999999999,0,0,1,1,0,71.1,1,0,1,71.1,0,1,0,1,40.171312,-121.120605
443,836.8100000000001,5291.06,0,0,1,0,0,4454.25,1,1,41,109.1,2,0,3,0,40.171312,-121.120605
444,343.91,1264.41,0,1,1,1,0,920.5,0,0,17,55.35,3,0,1,0,40.171312,-121.120605
445,759.43,2535.23,0,0,1,1,0,1775.8,1,0,19,88.2,0,0,0,1,39.381174,-121.21191
446,2386.12,8645.720000000001,0,0,1,0,0,6219.6,1,1,58,104.65,0,0,0,1,39.381174,-121.21191
447,165.24,275.39,0,0,0,1,1,110.15,0,0,6,18.95,0,0,0,0,39.381174,-121.21191
448,1371.15,6647.25,0,0,1,0,0,5276.1,1,1,55,94.75,0,0,6,0,39.381174,-121.21191
449,695.7,1842.3500000000001,0,0,1,1,0,1146.65,1,0,15,75.65,0,0,0,1,40.077028,-121.494168
450,0.0,440.2,0,0,1,1,0,440.2,0,0,17,25.65,0,0,0,0,40.077028,-121.494168
451,716.52,2234.02,0,0,1,1,0,1517.5,0,0,28,54.65,0,0,0,0,40.077028,-121.494168
452,321.03000000000003,3511.6800000000003,0,1,1,1,0,3190.65,1,0,41,81.3,0,0,0,0,40.077028,-121.494168
453,11.34,86.04,0,0,1,1,0,74.7,1,0,1,74.7,0,0,0,1,39.099204,-121.137962
454,25.919999999999998,466.92,0,0,1,1,0,431.0,0,0,9,44.95,0,1,0,1,39.099204,-121.137962
455,6.64,26.94,0,0,0,1,1,20.3,0,0,1,20.3,0,0,7,0,39.099204,-121.137962
456,696.2900000000001,4994.24,0,1,1,1,0,4297.95,1,0,49,85.3,0,0,1,0,39.099204,-121.137962
457,0.0,45.8,0,0,1,1,0,25.8,0,0,1,25.8,0,0,0,1,39.333737,-120.858667
458,979.44,1419.19,0,0,0,0,1,439.75,0,1,24,20.25,2,0,5,0,39.333737,-120.858667
459,1.5,21.4,0,1,0,1,1,19.9,0,0,1,19.9,0,0,0,0,39.333737,-120.858667
460,602.0,1307.45,1,0,0,0,1,705.45,0,0,35,21.45,0,0,0,0,39.333737,-120.858667
461,90.42,227.51999999999998,0,0,1,1,0,127.1,0,0,3,45.0,0,0,0,1,33.362575,-117.299644
462,1079.68,3992.8,0,0,1,1,0,2931.0,1,0,32,93.2,0,0,1,1,33.362575,-117.299644
463,168.52,350.12,0,0,1,1,0,181.6,0,0,4,46.0,3,1,1,1,33.362575,-117.299644
464,275.13,3142.88,0,0,1,1,0,2867.75,1,0,27,104.3,0,0,5,1,33.362575,-117.299644
465,31.27,115.72,0,0,1,1,0,74.45,1,0,1,74.45,0,0,1,1,33.362575,-117.299644
466,42.44,369.04,0,0,1,1,0,306.6,1,0,4,74.4,0,0,0,1,33.362575,-117.299644
467,320.65,1200.6999999999998,0,0,1,0,0,880.05,1,1,11,82.9,0,0,9,0,33.362575,-117.299644
468,54.74,548.39,1,0,1,0,0,493.65,0,0,7,64.95,0,0,0,0,33.362575,-117.299644
469,80.19000000000001,2481.2400000000002,1,0,1,0,0,2401.05,1,0,27,86.45,0,0,0,0,33.362575,-117.299644
470,2359.5,6411.9,1,0,1,0,0,4052.4,1,0,55,74.0,0,0,6,0,33.362575,-117.299644
471,38.68,218.03,0,1,1,1,0,179.35,0,0,4,50.05,0,0,2,1,33.362575,-117.299644
472,133.44,652.3399999999999,0,0,1,1,0,518.9,0,0,12,45.4,0,0,0,1,33.362575,-117.299644
473,155.45,608.8499999999999,0,0,1,1,0,453.4,1,0,5,96.1,0,0,0,1,33.362575,-117.299644
474,358.14,5482.6900000000005,0,0,1,1,0,5124.55,1,0,47,109.55,0,0,1,1,33.362575,-117.299644
475,408.52,1667.12,0,0,1,1,0,1258.6,1,0,14,87.25,0,0,1,1,33.362575,-117.299644
476,49.66,156.20999999999998,0,0,1,1,0,106.55,0,0,2,49.4,0,0,0,1,33.362575,-117.299644
477,2283.27,7120.870000000001,0,0,1,0,0,4837.6,1,1,51,94.8,0,0,0,1,33.362575,-117.299644
478,286.62,4528.97,0,1,1,1,0,4242.35,1,0,51,80.0,0,0,0,1,33.362575,-117.299644
479,341.74,834.49,0,0,1,1,0,521.1,0,0,7,74.65,0,1,0,1,33.362575,-117.299644
480,16.81,36.91,0,1,0,1,1,20.1,0,0,1,20.1,0,1,0,1,33.362575,-117.299644
481,147.64,464.89,0,0,1,1,0,317.25,1,0,4,79.15,0,1,0,1,33.362575,-117.299644
482,44.73,119.32999999999998,0,0,1,1,0,74.6,1,0,1,74.6,0,1,1,1,33.362575,-117.299644
483,8.04,93.53999999999999,0,0,0,1,1,85.5,0,0,4,20.95,0,0,0,1,33.362575,-117.299644
484,185.5,455.45,0,0,1,1,0,249.95,0,0,5,50.6,0,1,0,1,33.362575,-117.299644
485,83.80000000000001,1165.25,0,0,1,1,0,1081.45,1,0,10,104.4,0,0,0,1,33.362575,-117.299644
486,49.8,134.7,0,0,1,1,0,74.9,0,0,2,44.65,0,0,0,1,33.362575,-117.299644
487,106.92,298.27,0,0,1,1,0,191.35,0,0,3,69.35,0,0,0,1,33.362575,-117.299644
488,176.1,589.75,0,0,1,1,0,413.65,1,0,5,75.55,0,0,0,1,33.362575,-117.299644
489,327.87,1031.42,0,0,1,1,0,703.55,0,0,9,74.65,0,1,0,1,33.362575,-117.299644
490,214.26999999999998,834.62,0,0,1,1,0,620.35,1,0,7,86.8,0,1,0,1,33.362575,-117.299644
491,667.7,2317.95,0,1,1,1,0,1600.25,1,0,22,78.85,0,0,0,0,33.362575,-117.299644
492,1675.44,9761.84,1,1,1,0,0,8086.4,1,0,72,114.1,0,0,6,0,33.362575,-117.299644
